id,name,text,trans
0-chapter_name,,第6話 コア・ラナキラ,第6话 战士凯旋
0-synopsis,,冥界の最下層にて、姉妹達とヒネ・ヌイの決戦は始まった。試練を乗り越えたことにより、姉妹達の攻撃はヒネ・ヌイに通じるようになっている。ヒネ・ヌイは姉妹のこれまでの健闘を称え、獣の姿に変じ全力で迫るが、フェルルカを信頼するネモネとメルゥの勢いは衰えない。「ルル姉は理想の女王だ」との言葉を聞いたヒネ・ヌイはパパ・ハナの記憶を思い起こし、「認められぬ」と激高し、呪いの力を解放するのだった。,在冥界最底层，三姐妹与希涅·努伊的决战拉开序幕。历经试炼之后，姐妹们的攻击已能伤及希涅·努伊。希涅·努伊称赞姐妹们至今的奋战，化为兽形全力迫近，但对菲露露卡深信不疑的涅莫涅与梅路气势不减。听闻她们说出「露露姐是理想的女王」，希涅·努伊回想起帕帕·哈娜的记忆，勃然大怒道绝不认可，并释放出诅咒之力。
1,ヒネ・ヌイ,楽しみだなあ！　お前様よ！\nやつらはいったいどのように\n我に挑んでくるのであろうか！？,真令人期待啊！亲爱的姬塔！\n她们究竟会如何向我发起挑战呢！？
2,,遺跡の最奥部、最後の試練の場で\n挑戦者を待ちながら、\nヒネ・ヌイは嬉しそうに呟いた。,在遗迹最深处、最后的试炼之地，\n希涅·努伊等待着挑战者，\n满心欢喜地喃喃自语。
2-sel1_txt,,そんなに待ち遠しかったの？,就那么迫不及待吗？
2-sel2_txt,,負けたらどうするの？,你输了的话怎么办？
4,ヒネ・ヌイ,当たり前であろう！\nこの時をいつから待っておったと\n思っておる？,那不是当然的吗！\n你以为我等待此刻等了多久？
5,ヒネ・ヌイ,試練を越える度に、\nやつら姉妹の動きは鋭くなっていった！\n今この試練で最高潮を迎えるであろう！,每通过一次试炼，那对姐妹的动作就愈发凌厉！一定会在这场试炼中迎来巅峰吧！
6,ヒネ・ヌイ,全力で暴れるのはいつぶりかのう……？\nやつらならきっと獣の力を\n存分に受け止められるであろう！,我有多少年不曾倾尽全力大闹一场了呢……？如果是她们，定能将我野兽之力全数接下！
8,ヒネ・ヌイ,カカカ！　クフアの者で、\n負けた後のことを考えておる者など\nただのひとりもおらぬよ。,哈哈哈！在库胡亚，没有一个人\n会去考虑战败之后的事情。
9,ヒネ・ヌイ,クフアの戦士は戦いを恐れぬ。\n死を恐れぬ。ただ、満足のいかぬ\n結末のみを恐れる。,库胡亚的战士不惧战斗。\n不惧死亡。只是，唯独惧怕无法释怀的结局。
10,ヒネ・ヌイ,全力で戦えぬまま終わることこそ、\n我は恐ろしい。であれば、\n今の状況に何の憂いがあろうか？,未经全力以赴之战便迎来终局，这才是我所畏惧的。既然如此，眼下的情况有什么值得我忧虑的？
11,ヒネ・ヌイ,それに、試練の結果は物のついでだ。\nお前様がおれば、\nどうであろうと問題はないからな。,而且，试炼的结果只是顺带的。\n只要有你在，结果如何都无妨。
12,ヒネ・ヌイ,あ、いや、今のは忘れろ。\n……こ、この後の話をしようか！,啊，不，忘记我刚才的话。\n……继、继续聊之后的事吧！
13,ヒネ・ヌイ,試練が終わったら、お前様と我で\n新しいクフアを立ち上げられるぞ！,等试炼结束，就能由你我二人\n共同建立新的库胡亚了！
14,ヒネ・ヌイ,クフアは大昔から外部の血を\n取り込んで発展してきた！\nお前様がいればクフアはより強くなる！,库胡亚自古以来便是吸纳外部血脉发展起来的！有你在，库胡亚定会更加强大！
15,ヒネ・ヌイ,あの姉妹たちも我の家来として\n置いてやってもよい！\n我とお前様で立派なクフアにしような！,我可以将那对姐妹收作家臣！\n就让我和你来共建一个繁荣强大的库法吧！
18,ネモネ/涅莫涅,<span class='scene-font-4'>ちょいちょいちょーーい！！</span>\nなーーにを盛り上がってるかーー！！,<span class='scene-font-4'>喂喂喂——！！</span>\n你——一个人在那激动个什么劲！！
19,ヒネ・ヌイ,む？　なんだ、もう来たのか。\nもう少し後でも良かったのに……,唔？什么，已经来了啊。\n明明再晚些来也行的……
20,ネモネ/涅莫涅,<span class='scene-font-4'>いいわけあるかーー！！</span>\n勝手にウチのモンに耳生やしたり\nいちゃこらしたり、好き放題か貴様ー！,<span class='scene-font-4'>怎么可能——！！</span>\n随心所欲地让我们姬塔长出耳朵还趁机亲热，你这家伙无法无天啊——！
24,ビィ/碧,ネモ姉、落ち着けって！\nひとりで飛び出したらあぶねぇだろ！,涅莫姐，冷静点！\n一个人冲出去很危险吧！
25,ネモネ/涅莫涅,だって、あんな羨ま……\n好き勝手を許したらクフアのコケンに\n関わるよ！　ねえ、ルル姉！？,因为，这种令人羡……这种胡作非为的事情可是关乎库胡亚的尊严啊！对吧，露露姐！？
26,メルゥ/梅路,そうだよ、ルル姉。\n女王としてああいうフシダラなやつには\nガツンと言ってあげないと。,是啊，露露姐。作为女王，对这样不检点的家伙不好好教训一顿可不行。
27,フェルルカ,な、なんだかふたりとも\nいつもより剣幕がすごくない……？\nとはいえ……,怎、怎么感觉你俩比平时凶多了……？\n话虽如此……
28,フェルルカ,あなたの思い通りに\nさせるわけにはいきません。\n私はクフアの女王ですから。,我们不会让你得逞的。\n因为我是库胡亚的女王。
29,ヒネ・ヌイ,その意気や良し。\n今のクフアを肯定したいのであれば、\n過去のクフアを乗りこえねばならぬ。,你们的气魄不错。但你们若想肯定如今的库胡亚，就必须超越过去的库胡亚。
34,ルリア/露莉亚,さっきの試練の時に見た影です……！\nまさかあの人たちも\n一緒に戦うんですか……！？,是刚才在试炼中看见过的影子……！\n难道她们也要一起战斗吗……！？
35,ヒネ・ヌイ,安心せよ、こやつらは試練を\n見届けるだけだ。\n戦闘に参加させる気はない。,放心吧，这些家伙只是来见证试炼的。\n我无意让她们参加战斗。
36,ヒネ・ヌイ,死して物言わぬ影となろうとも、\nこやつらは我の仲間だ。\n誇りの無い戦いは決してさせぬ。,纵然化为死后无言的虚影，这些家伙也是我的同伴。我绝不会让她们参与毫无荣耀可言的战斗。
37,フェルルカ,（あれ……？\nそうだとしたら……）,（咦……？如果是这样的话……）
37-sel1_txt,,そこは疑ってないよ,这一点我不怀疑
37-sel2_txt,,みんなが勝つから大丈夫,没关系，大家会赢的
39,ヒネ・ヌイ,ほう。これまでの我を見て\nそう感じたとでも？\nカカカ！　お前様は大物だな！,哦？在与我相处之后产生了这种感觉吗？哈哈哈！亲爱的姬塔，你真是个大人物啊！
40,ヒネ・ヌイ,それでこそ我は気に入ったのだ。\n是が非でも我のものにせねばならぬな。,所以我才中意你。\n无论如何都要让你属于我。
42,ヒネ・ヌイ,あっはっはっは！　良いな！\nそれくらいの大口を叩ける者でないと\n我も燃えてこぬというものだ！,啊哈哈哈！不错！\n若非能如此夸下海口之人，我也燃不起斗志！
43,ヒネ・ヌイ,やつらの応援をしていても構わぬ。\nそれで戦いの結果には\n些かたりとも影響はないだろうからな。,你要为她们加油也无妨。\n反正对战斗结果不会有丝毫影响。
44,ヒネ・ヌイ,さて、お前たちも舞台に上がれ。\n何人いようと、\n戦騎獣を連れていても構わぬ。,好了，你们登上舞台吧。\n无论多少人，带着战骑兽也无妨。
45,メルゥ/梅路,ルル姉、さっちゃんと一緒に行く？,露露姐，你要和小萨一起上吗？
46,フェルルカ,ううん。もう大丈夫。\nさっちゃん、今までありがとう。\nあなたのおかげで、私も頑張れたよ。,不。已经没关系了。小萨，至今为止谢谢你。多亏有你，我才有努力的勇气。
47,さっちゃん,…………,…………
48,,さっちゃんはフェルルカの腕に\n頭をこすり付けた後、\nメルゥのもとに戻っていく。,小萨用头蹭了蹭菲露露卡的手臂，\n随后回到了梅路身边。
52,,メルゥはこれまでの戦いで\nボロボロになった衣服を整え、\nさっちゃんの背に跨った。,梅路稍稍整理因数场战斗而变得褴褛的衣衫，跨上小萨的背。
53,メルゥ/梅路,おかえり、さっちゃん。\nそれじゃ、作戦はどうしよっか？,欢迎回来，小萨。\n那么，我们的作战计划呢？
54,フェルルカ,ふたりは自由に戦って。\n状況を見ながら私がフォローするから。,你们两个自由战斗吧。\n我会观察情况随时掩护。
55,ヒネ・ヌイ,ルールは単純だ。\n我を打ち負かせばそれで終いだ。\n如何なる手段を使っても構わぬ！,规则很简单。打倒我就算结束。\n使用任何手段都无妨！
56,ヒネ・ヌイ,さあ、殺し合おうか。\n戦士たちよ。,来吧，互相厮杀吧，战士们。
59,,宣言するや否や、\nヒネ・ヌイは姿勢を低くして飛び出し、\n三姉妹に襲いかかる。,宣言话音未落，希涅·努伊便压低身形飞扑而起，向三姐妹袭来。
61,,ヒネ・ヌイと交錯する瞬間、\nネモネとメルゥが\n武器を手にして飛び出した。,在与希涅·努伊交错的瞬间，\n涅莫涅与梅路手持武器飞身而出。
67,ヒネ・ヌイ,…………！\nこれは……！？,…………！\n这是……！？
68,ネモネ/涅莫涅,今のは手応えあったね？\nよろめいたところ初めて見たし。,刚才那下挺有手感呢？\n我还是头一次见你没站稳。
69,メルゥ/梅路,そうだねー\n試練をがんばった甲斐が\nあったみたい。,是啊——看来努力闯过试炼的辛苦没白费呢。
