id,trans
filename,scene_retold_cp007_q4_s10
translator,煌月夜、雨降星
info,scene_retold_cp007_q4_s10
169,伯梅伦还是没有动身追赶姬塔等人，\n只是一个人伫立在原地。
168,伯梅伦没有回应黑骑士，\n只是俯首沉思。
165,事情就是这样……\n我们必须过去，伯梅伦。
164,唔……！
163,帝国军人的工作，\n难道不是保护这个国家的人吗！？
162,所以说！\n你要是听那个宰相的话，\n首都的所有人都会成为牺牲品的！！
161,可、可是啊……\n宰相阁下严命我们来捉拿你们……
160,也告诉了他亚当上将为了阻止该计划\n来到他们的骑空艇寻求帮助的事情。
159,姬塔一行将芙莉西雅牺牲首都居民的计划\n全部告诉了伯梅伦……
158,不是的……\n你可能觉得难以置信，\n但这是真的……
157,什么……\n胡说八道……
156,可、可是……！\n这样下去的话，\n首都的人们会有危险的……
155,这是当然的！\n保卫首都……保卫帝国的军人，\n怎么能在首都落败……！！
154,哦？你还能站起来。
153,还、还没完……！！\n赌上我帝国军人的名号……\n我绝对不会让你们过去！
141,唔……咕……
140,伯梅伦展示着作为帝国军人的骄傲，\n向众人发起进攻。\n一行人将其击败，可是——
124,为你们闯入敌人大本营一事而后悔吧！！
123,帝国军人，\n是不可能在<span class='scene-font-place'>阿加斯提亚</span>，\n败北的！！
112,你们好几次从我手上逃走……\n今天就算你们走到头了……
111,这是理所当然的！\n<span class='scene-font-place'>阿加斯提亚</span>不仅是帝国首都，\n还是军部的大本营……
110,我也想过我们可能会遇到他，\n没想到他真的出现了……
109,没想到你们竟然闯到<span class='scene-font-place'>阿加斯提亚</span>来，\n做好死到临头的准备吧。
108,伯梅伦……！
107,真是的……\n你们永远不知道吸取教训……
106,就在他们打倒众多帝国兵向高塔前进的途中，\n伯梅伦挡住了他们的去路。
104,留下亚当一人死守在秘密港口，\n姬塔一行朝着反应器所在的高塔，\n在帝国首都阿加斯提亚的街市中前进。
103,所以，千万要赶在她起动之前赶到，\n破坏反应器……！！
102,你们的骑空艇就由我来死守……
101,不……\n这里交给我，\n你们马上前往高塔。
100,就是！\n形势可能有点严峻，\n但总之先把眼前这些家伙们给……
99,<span class='scene-font-4'>嘿！</span>\n说了那么多有的没的，\n还是这样简单易懂啊！
98,芙莉西雅命令士兵\n攻击正面拒绝并向她宣战的一行人，\n然后消失了踪影。
94,<span class='scene-font-4'>谈判破裂！</span>\n给我抓住他们，不问生死！
93,好……\n既然你我都不可退让，\n那就来做个了断。
92,哼……\n作为败犬的远吠来说已经十分犀利了……
91,你已经……做好准备了吧？
90,除了阻止你的计划，\n我还有很多非打败你不可的理由。
89,不过……\n我本来也没有和你理论的意思。
88,哼……\n不然你觉得是什么？
87,你们这是……在向我宣战吗？
86,可是！我们的现在……\n我们珍视的人们会有危险……\n所以我们是不可能放着不管的！！
85,没错！\n虽然我不懂太复杂的事情……
84,咱们都走到这里了……怎么能在这里打退堂鼓呢！
83,我可不觉得\n否定自己立足的历史是一件正确的事……
82,就算这是错误的历史，\n我们也站在这段历史之上。
81,然而，她企图修正空世历史的这一目的，\n与姬塔等人相悖。
80,芙莉西雅催促惊愕的姬塔等人举手投降，\n并阐述了自己计划的崇高性。
79,理由就是这些，\n不过其实我也赌了一把……\n看来，我很幸运。
78,把这些人力用来搜寻秘密港口，\n在最容易入侵的港口重点撒网……
77,只要知道这点，\n我就无需担心你们会鲁莽地正面进攻，\n也不需要到处安排士兵把守。
76,你既然掌握大量有关首都的情报，\n自然会有效地利用它们……
75,亚当上将……\n你的背叛就是最大的理由。
74,芙莉西雅宰相……\n为什么你会在这里……
73,好了……\n全都给我扔掉武器，\n双手抱头。
72,然而，芙莉西雅早已率领着\n众多帝国兵在那里等候了。
67,该港口甚至没有被记载于军部的官方记录中。\n我想我们应该能从那里安全入港。
66,我们前往的港口位于最下层……\n在最下层也是基本无人靠近的区域。
65,<span class='scene-font-place'>阿加斯提亚岛</span>有一定的垂直距离。
64,看到一线光明的一行人\n开始商讨侵入首都的方法，\n就在这时，亚当告诉他们一个作战策略。
63,是时候展示我操舵士的技术了……\n交给我吧，\n让我保持在极限的高度给你们看看！
62,嘿……听着真有趣……\n一不小心可能就掉进空之底去了……
59,浮力消失的高度……\n飞、飞这么低的话，\n格兰赛法会不会掉下去呀？
58,没错。\n如果航行高度不高不低，\n反而会被巡逻中的小型艇发现。
57,最低……\n你是说降到浮力快要消失的高度吗……？
56,首先，请在进入战舰射程范围之前，\n将骑空艇的航行高度降至最低。
55,这方面没有问题……\n我会告诉你们入进入首都的路线。
54,那么剩下的问题就是，\n如何进入首都……
53,径直前往高塔就行了吧……
52,那也就是说，\n等我们到了首都……
51,而且，如果放在高塔以外的位置，\n就无法覆盖整个首都。
50,反应器并不是\n能够随意移动的装置。
