id,name,text,trans
0,ラカム/拉卡姆,もう１年経っちまったのか……<br>時が経つのは早いもんだな。,已经过了一年了啊……<br>时间过得可真快。
1,ラカム/拉卡姆,姬塔、誕生日おめでとさん！<br>今年もパーッとド派手に祝う<br>準備は出来てるぜ？,姬塔，生日快乐。<br>今年也已经做好准备来一场热闹的庆祝会了。
2,ラカム/拉卡姆,とまぁ、その前に、だ……<br>姬塔を見守って来た<br>兄貴として一言。,不过，在那之前……<br>作为看着姬塔走过来的哥哥我要说一句。
3,ラカム/拉卡姆,……こほん。,……咳咳。
4,ラカム/拉卡姆,お前は何事にも全力でぶつかっていく<br>一本気なヤツだ。,你是无论对待什么事都全力以赴的认真的人。
5,ラカム/拉卡姆,だからこそ、<br>たまに心配になっちまう時があるんだ。<br>無茶してるんじゃねぇかってよ。,所以有时候我会担心，<br>你是不是在胡来。
6,ラカム/拉卡姆,……まぁ、それに……<br>兄貴として頼られねぇってのも<br>寂しいしな。へへっ。,……而且，那个……<br>作为哥哥，没被依靠让人感觉很寂寞啊。嘿嘿。
7,ラカム/拉卡姆,……これからも旅は続くんだ。,……以后我们还会继续旅行。
8,ラカム/拉卡姆,お前はひとりじゃねぇ……<br>どんなときでもだ。<br>それだけは覚えといてくれよな！,无论什么时候，你都不是一个人……<br>这一点你一定要记住！
info,,,scene_s4_birthday_2008_v3_0_2006_4_3040059000
