id,name,text,trans
0-chapter_name,,ビカラ・ビギンズ,
0-synopsis,,ビカラは新子神のお披露目として、盛大に「エキセントリックパレード」を行う。パレードは大成功で終わりを迎えるも、デライラ以外誰もビカラの正体に気づくことはなかった。その後すぐ、姬塔と出会い騎空団の一員として旅に出たビカラ。旅に出てしばらく経ったある日、一行のもとにビカラがかつていた孤児院からの依頼が舞い込むのだった。,
2,,数日後、デライラは\n留守だったビカラの家から\n孤児院に向かって歩いていたところ……,几天后，刚从碧卡拉家出来的德莱拉去孤儿院的路上时……
3,デライラ,そういえば……,说起来……
4,,街角でいつも泣いていたあの女性を\n最近、見かけないことに気づき、\nデライラは途端に不安に駆られた。,想起了这几天都没有看到在街角每天唉声叹气的女人，\n德莱拉心中的不安涌上心头
5,デライラ,あ、あの、すいません……！\nあそこで泣いていた方って……,那、那个，打扰了……！\n先前在那里哭的人怎么……
6,,悲嘆にくれる女性がいないことで\n最悪のシナリオが頭に浮かび、\n近くの住民に尋ねたところ……,一直哭泣的女人不在\n不好的情节在脑海中浮现，遂向附近的居民询问情况……
7,住民１/居民１,ああ、彼女ね。\nもうすっかり立ち直ったんだよ。,啊啊，她啊。\n已经完全振作起来了
8,住民２/居民２,本当に安心したわ……\n私達じゃ慰めることもできなくて、\nどうなるのかと心配してたんだけど。,真的松了口气……\n我们开导都不管用，\n还在担心她会怎么样呢。
9,デライラ,え？\n……どうなったんですか？,哎？\n……出什么事了？
10,住民２/居民２,新しい<span class='scene-font-spword'>子神</span>よ。\nついに決まったの。,新的<span class='scene-font-spword'>子神</span>哦，终于选出来了。
11,住民１/居民１,その子神のおかげで立ち直って、\n最近じゃ鼠神宮に通って\nなにかしてるって話だよ。,多亏了那位子神她才能振作起来，\n听说这几天一直去鼠神宫在做什么。
12,住民２/居民２,なんでも、その子神の\nお披露目の準備をしているみたいよ。\nすごいことを考えているとか。,据说他正在为那位子神的亮相做准备，好像在筹划一件很了不起的事情呢。
13,住民１/居民１,まぁすごいとはいっても、\nああいう類のは\n地味な儀式になると思うけどねぇ。,不过就算说是很了不起，像那类事，估计也会是个朴素的仪式吧。
14,デライラ,はぁ……,哈啊……
20,,住民はさして期待していなかったが、\n新子神のお披露目の当日、\nその予想は完全に裏切られた。,虽然居民们没怎么期待，但在新子神亮相的那一天，这一想法被彻底颠覆了。
21,店長/店长,すご～い！！,好厉害～！！
22,,大々的に周知されたお披露目の夜、\n巨大な山車が街中を練り歩き、\nたくさんの踊り子が舞を披露する。,极其招摇的亮相之夜，\n巨大的彩车在街道上游行、\n众多舞者齐跳着舞。
23,,その名も、\n「エキセントリックパレード」。,其名为，\n「怪诞游行」。
24,デライラ,あ、あれは……！,那、那是……！
25,住民１/居民１,あれが新しい子神！？\n今度のお役目か……！,那是新的子神！？\n是这次的任务吗……！
30,ビカラ/碧卡拉,ハハッ！\nかしこみかしこみ～♪,哈哈！\n诚惶诚恐～♪,
31,ビカラ/碧卡拉,ぼくはビカラ！\n十二神将の新しい子神さ！\nビッキィって呼んでね！,我是碧卡拉！\n十二神将中的新子神！叫我碧奇哦！
32,店長/店长,ビッキイィィィ！,碧奇！
33,住民２/居民２,あら？\nねぇ、あそこを見て！\n踊り子の並びにいるのって……,哎呀？\n快看那里！\n在舞者那一列的是……
34,デライラ,あっ！,啊！
35,街角の女性,…………♪,
36,住民２/居民２,まぁ、なんて楽しそう……\n鼠神宮の踊り子さんになったのね。\nとっても優雅な舞だわ。,看起来好开心啊……\n成了鼠神宫的舞者。\n真是优雅的舞蹈啊。
37,街角の女性,うふふふ……♪,呵呵呵……♪
38,デライラ,ホントに立ち直ってる……\n子神がそうさせたの……？\nすごいな、ビカラって……,真的振作起来了……\n是子神做成这样的吗……？\n真厉害呀，碧卡拉……
39,デライラ,え、ビカラ……？,哎，碧卡拉……？
40,ビカラ/碧卡拉,かしこみかしこみ～♪,诚惶诚恐～♪
