id,name,text,trans
0,アズサ/梓,姬塔殿、\nメリークリスマス。,姬塔阁下，圣诞快乐。
1,アズサ/梓,丁度いいところに来た。\nクリスマスキャンドルに\n火をともそうとしていたのだ。,你来得正好。我刚要点燃圣诞蜡烛。
2,アズサ/梓,このクリスマスキャンドルは\nアロマキャンドルというらしい。,这个圣诞蜡烛好像叫香薰蜡烛。
3,アズサ/梓,女性に人気の趣味のひとつらしく、\nキャンドルからは落ち着く香りが\nするとのことだ……,似乎在女性中很有人气，蜡烛会散发出令人平静的香味……
4,アズサ/梓,ふむ……\n瞑想を促進する効果がありそうだな。,嗯…感觉有促进冥想的效果。
5,アズサ/梓,と、しまった……\nまた趣味を鍛錬に繋げてしまった。\n此方はすぐにこれだ……,哎、糟了……我又把余兴和锻炼联系起来了。我总是这样……
6,アズサ/梓,なぁ、姬塔殿。\n良ければ此方と共に過ごしてくれぬか。,姬塔阁下。如果可以的话，请和我过平安夜吧。
7,アズサ/梓,ひとりだと素敵な趣味も\n鍛錬に利用してしまう故……,我一个人的话，在有趣的余兴节目也会变成锻炼……
8,アズサ/梓,……構わぬか？\nふふ、それはありがたい。\nでは、共に癒されよう。,……没关系吗？呵呵，那太好了。让我们一起被香气治愈吧。
info,,,scene_s1_christmas_3185_v2_0_2005_1_3040453000
译者,,,煌月夜
