id,name,text,trans
0-chapter_name,,第5話 よるキャン,第5话 夜晚露营
0-synopsis,,温泉から戻り、就寝の準備を整えたアニラ達。寝袋に入り暗いテントの中で横になるが、なかなか眠ることが出来ず、アンチラがパイに話をねだる。パイは、フアンがグランサイファーの喫茶室で大人ぶって珈琲を頼み大変な目にあった話をし、盛り上がるアニラ達。その騒がしさにラオラオが現れ、早く寝るよう叱られたアニラ達は眠りにつくのだった。,从温泉回来后，阿妮拉等人准备就寝。她们钻进睡袋，躺在黑暗的帐篷里，却怎么也睡不着，安琪拉缠着白讲故事。于是白讲了黄在格兰赛法的咖啡馆里装大人点咖啡结果倒大霉的趣事。阿妮拉她们听得兴致高涨，喧闹声引来了姥姥。被训斥快点睡觉后，阿妮拉她们进入了梦乡。
8,,温泉から戻った十二神将は\nテントの中に入ると\n就寝の準備を整え始めた。,从温泉回来的十二神将\n一进入帐篷就开始做就寝的准备。
9,,床にはシートがあるだけで\n寝袋にくるまって眠る雑魚寝である。,地上只铺了垫子，是大家裹着睡袋\n并排睡的合宿式睡法。
10,アンチラ/安琪拉,ふふふっ！\nみんな一緒に寝ることはあったけど、\nテントで寝袋なんて初めてだね！,呵呵呵！虽然大家有一起睡过觉，但在帐篷里用睡袋还是头一次呢！
11,クビラ/库碧拉,それじゃあ灯り消すよ。,那我关灯了哦。
12,,クビラがランタンの火を消すと、\n十二神将は一斉に口を閉ざした。,库碧拉一熄灭提灯的火，\n十二神将便一齐闭上了嘴。
17,,すると聞こえるのは、\nテントの外側から届く木々のさざめきや\n夜鳥の鳴き声、他の客の気配など……,于是她们耳中听见从帐篷外传来的树叶沙沙声、夜鸟的啼鸣、其他客人的动静等等……
18,パイ/白,ねぇ…………,喂…………
19,パイ/白,ねぇ……もう寝た？,喂……你们睡着了吗？
20,フアン/黄,寝た寝た。,睡着了睡着了。
21,アンチラ/安琪拉,ぷふっ……起きてるじゃん。,噗呵……这不是醒着嘛。
