id,name,text,trans
0,アルベール/阿尔贝尔,今年も無事に<br>聖夜の祝いができて、<br>喜ばしい限りだな。,今年也顺利的举办了平安夜庆祝会呢。<br>真是开心啊。
1,アルベール/阿尔贝尔,フッ……<br>だが、今宵の祝いは<br>今までとは一味違う。,呵……但是今晚的庆祝会<br>与至今为止的相比更别具一格呢。
2,アルベール/阿尔贝尔,姬塔、<br>ツリーのほうを見てくれ。,姬塔，看那棵树。
4,アルベール/阿尔贝尔,……はっ！,……哈！
11,アルベール/阿尔贝尔,どうだ？　このツリーの煌めき。<br>皆で姬塔に<br>隠れて準備をしていたんだ。,如何？ 这棵树很闪亮吧。<br>这是大家为了姬塔而悄悄准备的。
12,アルベール/阿尔贝尔,俺が電気を流すと、<br>色とりどりに光るようになっている……,我将电流通入的时候，<br>树就会闪着各色各样的光……
13,アルベール/阿尔贝尔,各々が好き勝手に<br>飾り付けたのだが……<br>思いのほか綺麗な仕上がりだろう？,虽然大家各自随心所欲加上了装饰……但却意外的完成得非常漂亮呢。
14,アルベール/阿尔贝尔,さぁ、聖夜はまだまだこれからだ。<br>この宴を共に楽しもう。,平安夜才刚刚开始，一起享受这宴会吧。
info,,,scene_s3_christmas_3039_v2_0_2005_3_3030177000
译者,,,
