id,name,text,trans
6,,<span class='scene-font-katari'>甲板でぼんやりと流れていく景色を</span><br><span class='scene-font-katari'>眺めていた姬塔の傍らに、</span><br><span class='scene-font-katari'>ティアマトがそよ風と共に姿を現す。</span>,<span class='scene-font-katari'>姬塔在甲板上心不在焉地看着景色流逝，</span><br><span class='scene-font-katari'>这时，提亚玛特伴随着微风出现在他身边。</span>
7,,<span class='scene-font-katari'>姬塔がティアマトに</span><br><span class='scene-font-katari'>視線を向けようとした瞬間、</span><br><span class='scene-font-katari'>視界の端に鮮やかなものが通り過ぎた。</span>,<span class='scene-font-katari'>姬塔正想把视线转向提亚玛特，</span><br><span class='scene-font-katari'>忽然发现视野角落有鲜艳的东西一闪而过。</span>
11,ティアマト/提亚玛特,────,————
12,,<span class='scene-font-katari'>目の前に流れるのは、</span><br><span class='scene-font-katari'>優雅に舞い踊る花弁達。</span>,<span class='scene-font-katari'>眼前花瓣优雅地飞舞着。</span>
13,,<span class='scene-font-katari'>その花弁を乗せた風が</span><br><span class='scene-font-katari'>姬塔を優しく包み込む。</span>,<span class='scene-font-katari'>夹带着花瓣的风温柔地包围姬塔。</span>
14,ティアマト/提亚玛特,────,————
15,,<span class='scene-font-katari'>風が止み、</span><br><span class='scene-font-katari'>花弁が姬塔を</span><br><span class='scene-font-katari'>祝福するが如く降り注ぐ。</span>,<span class='scene-font-katari'>随后微风停止，花瓣像是祝福姬塔一般飘散而下。</span>
16,ティアマト/提亚玛特,────,————
20,,<span class='scene-font-katari'>肌を撫でる柔らかな風は、</span><br><span class='scene-font-katari'>ティアマトの加護の力だと気付いた</span><br><span class='scene-font-katari'>姬塔はゆっくりと目を閉じる。</span>,<span class='scene-font-katari'>姬塔察觉到拂过肌肤的柔和之风是提亚玛特的加护的力量，</span><br><span class='scene-font-katari'>便慢慢地闭上了眼睛。</span>
21,,<span class='scene-font-katari'>──いつも見守ってくれてありがとう。</span><br><span class='scene-font-katari'>この風が背中を押してくれるから、</span><br><span class='scene-font-katari'>どこまでも進んでいける。</span>,<span class='scene-font-katari'>──谢谢你一直看着我。</span><br><span class='scene-font-katari'>只要这风在背后助我前进，我可以去到任何地方。</span>
25,ティアマト/提亚玛特,────,————
26,,<span class='scene-font-katari'>姬塔の言葉に応えるように、</span><br><span class='scene-font-katari'>一際優しい風が姬塔の全身を</span><br><span class='scene-font-katari'>包み込むのだった。</span>,<span class='scene-font-katari'>如回应姬塔的话一般，</span><br><span class='scene-font-katari'>格外温柔的风包围了姬塔全身。</span>
info,,,scene_s2_birthday_3095_v1_0_2006_2_3040152000
