id,name,text,trans
0,アザゼル/阿萨谢尔,サンタクロースか……<br>まったく、忌々しい存在だ。,圣诞老人吗……<br>真是可恨的存在啊。
1,アザゼル/阿萨谢尔,聖夜に夜を支配し、祝福をばら撒く！<br>悪魔にとってこれほど忌むべきものが<br>あるだろうか！,支配平安夜，还四处播撒祝福！<br>对恶魔来说没有比这更可恨的存在了！
2,アザゼル/阿萨谢尔,……おい、なんだこの袋は。,……喂，这个袋子怎么回事啊。
3,アザゼル/阿萨谢尔,艇の子供達に配る贈り物？<br>それをなぜ俺に渡す。,给船上的孩子们准备的礼物？<br>那你为什么要递给我啊。
4,アザゼル/阿萨谢尔,まさかお前、俺にあの爺の<br>真似事をさせる気か！？,难道你想让我扮成那个老头吗！？
5,アザゼル/阿萨谢尔,──いや、いいだろう。<br>悪魔からの贈り物を、ガキどもに<br>与えてやろうじゃないか。,──不，那也行啊。<br>就让我去给小鬼们送上来自恶魔的礼物吧。
6,アザゼル/阿萨谢尔,祝福の代わりに、呪いを与えて<br>やるのだ……,用诅咒代替祝福……
7,アザゼル/阿萨谢尔,この人形で！<br>騎空艇の模型で！　剣の玩具で！,用这人偶！<br>用这骑空艇的模型！　用这把玩具剑！
8,アザゼル/阿萨谢尔,何も知らないガキどもの笑顔は、<br>さぞ滑稽なものだろうな！<br><span class='scene-font-4'>ふはははは！</span>,一无所知的小鬼们的笑容肯定很滑稽吧！<br><span class='scene-font-4'>呼哈哈哈哈！</span>
info,,,scene_s3_christmas_3087_v1_0_2005_3_3040137000
译者,,,
