id,name,text,trans
0-chapter_name,,,ALCHEMIC BABY
0-synopsis,,ビームを喰らっていたのか、カリオストロまでもが赤ちゃんと化してしまった。錬金術で幼児化に抗うカリオストロの運命やいかに。,看来是被先前光线击中了，连卡莉奥斯特萝也变成了婴儿。用炼金术抵抗幼儿化的卡莉奥斯特萝，其命运将会如何。
1,カリオストロ/卡莉奥斯特萝,あぁ……！\nチィッ、まさか……！！,啊啊……！\n啧，难道说……！！
4,,突然、床に倒れたカリオストロが\n強い光を放ちはじめた。,突然倒在地上的卡莉奥斯特萝\n身上开始发出强烈的光芒。
5,イーウィヤ/伊维亚,これは……！？,这是……！？
14,カリオストロ/卡莉奥斯特萝,ク……クソ……！,可……可恶……！
15,イーウィヤ/伊维亚,にゃ～っ！？\n幼子が増えたのじゃ～！？,喵～！？\n幼儿又增加了～！？
16,カリオストロ/卡莉奥斯特萝,オレ様としたことが……\nあの光をちょっとばかし\n喰らっちまってたらしい……！,本大爷大意了……\n看来先前还是稍微挨到了那束光线……！
17,カリオストロ/卡莉奥斯特萝,あぅっ、だぁう……！,啊、哒……！
18,イーウィヤ/伊维亚,幼児化が進んでおるのじゃ！？\nこのままでは……！！,幼儿化还在继续！？\n这样下去的话……！！
19,カリオストロ/卡莉奥斯特萝,ああ……このままじゃオレ様が\n属性過多になっちまう！,是啊……这样下去\n本大爷的属性就要过剩了！
20,イーウィヤ/伊维亚,<span class='scene-font-4'>ちーがーうーのーじゃー！！</span>\n治療薬が完成しないのじゃ！\nどうしろというのじゃ！？,<span class='scene-font-4'>不是——这个——问题——！！</span>\n解药还没完成啊！你让我们怎么办！？
24,カリオストロ/卡莉奥斯特萝,ぐぅ……\nぁ、ああああぅ……！！,唔……啊、啊啊啊啊……！！
25,,錬金術で耐えているのか、\nカリオストロは幼児化に抗うように\n明滅を繰り返す。,似乎是在以炼金术与幼儿化抗争，\n卡莉奥斯特萝的身体不断闪烁光芒。
26,カリオストロ/卡莉奥斯特萝,カ、カリオストロ、\n負けないもん……！！,卡、卡莉奥斯特萝、\n才不会输呢……！！
27,カリオストロ/卡莉奥斯特萝,オレ様は絶対に、\nオギャだのバブだの言わねぇからなぁ！,本大爷是绝对不会发出\n什么「啊哇」「叭噗」\n那种声音的！
30,カリオストロ/卡莉奥斯特萝,ぐっ……\n<span class='scene-font-4'>うぉぉぉぉぉぉぉっ！！</span>,呃……<span class='scene-font-4'>呜哦哦哦哦哦哦！！</span>
info,,,scene_evt260401_cp6_q1_s10
译者,,,朔夜Rei
