id,name,text,trans
0-chapter_name,,強敵は自分自身,强敌是自己
0-synopsis,,ある日、フュンフは発熱し、寝込んでいた。ロゼッタによれば、発熱の原因は幼い体に不釣り合いなほど成長している魔力のせいだという。フュンフは魔力を体から放出させるため、フラつく体で姬塔に勝負を挑む。姬塔は躊躇いながらも、フュンフのために勝負を受けるのだった。,某一天，芬芙因为发烧昏睡。据萝塞塔所说，发热是因为与幼小身体不符的魔力的过度增长。为了释放出身体里的魔力，芬芙摇摇晃晃地要和姬塔决胜负。姬塔虽然很不安，但为了芬芙还是接受了。
0,,<span class='scene-font-katari'>幼いながら十天衆のひとりとして</span><br><span class='scene-font-katari'>膨大な魔力を操る</span><br><span class='scene-font-katari'>魔導の申し子フュンフ。</span>,<span class='scene-font-katari'>身为十天众一员，操纵着巨大魔力的年幼的魔导神童芬芙。</span>
1,,<span class='scene-font-katari'>彼女の持つ魔力は日増しに大きくなり、</span><br><span class='scene-font-katari'>それが負担となって熱を出し</span><br><span class='scene-font-katari'>寝込むようになってしまっていた。</span>,<span class='scene-font-katari'>她因为自身的魔力日渐增长，对身体造成了负担，发烧昏睡了。</span>
2,フュンフ/芬芙,う～……うぅ～……<br>……てんじょーが、<br>ぐるぐる回るよぉ……,呜~呜呜~天花板在旋转……
3,フュンフ/芬芙,姬塔に、なんか、こー……<br>話そーと、思ってたこと……あったのに<br>思い出せないぃ～……,我明明，有话，要和姬塔，说的……但是，想不起来~
4,フュンフ/芬芙,うぅ～……<br>頭ガンガンする～……,呜呜~头好痛啊~
5,ルリア/露莉亚,フュンフちゃんのお熱、<br>下がりませんね……,芬芙酱的烧不退呢……
6,ロゼッタ/萝赛塔,まだ体が出来上がっていないのに、<br>魔力の方はそれに構わず<br>どんどん成長しているわ。,身体还没怎么成长，魔力却一个劲的成长啊。
7,ロゼッタ/萝赛塔,水風船の容量に構わず<br>水を詰め込んでいる……と言うと<br>解りやすいかしら。,不顾水球的容量一个劲往里面加水……这样比喻你们应该能懂吧。
8,ビィ/碧,そ、それっていつか<br>破裂しちまうよな？,也，也就是说总有一天会破掉的吗？
9,ロゼッタ/萝赛塔,……そうね。一度、水……<br>つまり魔力を発散させれば<br>少し楽になると思うけれど……,……是啊。我认为如果能释放一次水……也就是魔力的话能稍微轻松点呢。
10,フュンフ/芬芙,まりょく、使えばいいの～……？<br>なら、姬塔～<br>勝負だぁ～……,使用魔力，就行了吗~？那，姬塔，来决胜负~
11,ルリア/露莉亚,ええっ！？<br>無茶ですよフュンフちゃん！<br>フラフラじゃないですか！,诶诶！？不要乱来啊芬芙酱！你这不是摇摇晃晃的吗！
12,フュンフ/芬芙,い～から、い～から～,好嘛~好嘛~
15,ルリア/露莉亚,あぁっ！<br>立っちゃダメですってば！<br>ま、待ってフュンフちゃん！,啊啊！不能站起来啦！等，等一下啊芬芙酱！
18,,<span class='scene-font-katari'>ふらつきながら甲板に出たフュンフは</span><br><span class='scene-font-katari'>慌てて追いかけてきた</span><br><span class='scene-font-katari'>姬塔に向き直る。</span>,<span class='scene-font-katari'>芬芙摇摇晃晃地走到了甲板上，转过身看向了慌张地追上来的姬塔。</span>
19,フュンフ/芬芙,さ～、かかってこ～い<br>姬塔～！,来吧~放马过来~姬塔~！
20,ロゼッタ/萝赛塔,……そうね、いっそ<br>その方がいいのかも……,……是啊，干脆那么做也挺好……
21,ロゼッタ/萝赛塔,姬塔、<br>気が引けるでしょうけど<br>試してみてあげて。,姬塔，我知道你很不安，但还是试试吧。
22,,<span class='scene-font-katari'>ロゼッタにも頼み込まれ、</span><br><span class='scene-font-katari'>姬塔は戸惑いつつも</span><br><span class='scene-font-katari'>フュンフとの模擬戦に挑む。</span>,<span class='scene-font-katari'>被萝塞塔拜托，姬塔虽然很困惑，但是还是和芬芙打起模拟战。</span>
info,,,scene_ult_chr125_q1_s10
译者,,,
