id,name,text,trans
0-chapter_name,,闇夜の標は九つの,暗夜的九个目标
0-synopsis,,他の十天衆との戦いを経たシスが最後に訪れたのは、シエテと共に十天衆を作ったウーノの元だった。「揺るがぬ力が欲しい」と言うシスに、ウーノはシスが六崩拳以外にも、目に見えない何かを手にしていることを指摘する。ウーノはシスの手、拳、身体にみなぎっているものを確かめてみようと、戦いに応じる。,与其他十天众战斗过后的希斯最后拜访的是，和希耶提一起创建了十天众的乌诺。对着说着「想要不可动摇的力量」的希斯，乌诺指出希斯除了六崩拳，还戴着某个看不见的东西。乌诺为了确认充斥着希斯的手，拳，身体的是什么，接下了挑战。
0,ウーノ/乌诺,待っていたよ、シス。,我等你很久了，希斯。
1,,<span class='scene-font-katari'>他の十天衆との戦いを経たシスが最後に</span><br><span class='scene-font-katari'>訪れたのは、シエテと共に十天衆を</span><br><span class='scene-font-katari'>作ったウーノの元だった。</span>,<span class='scene-font-katari'>希斯与其他十天众战斗过后，最后拜访的是与希耶提一起创建了十天众的乌诺。</span>
2,シス/希斯,……お前で最後だ。<br>ウーノ。,……你就是最后一个了。<br>乌诺。
3,ウーノ/乌诺,そうかい……<br>君はここまでの試練を<br>乗り越えてきたんだね。,是吗……<br>你通过了到这之前的试炼啊。
4,シス/希斯,……俺は、強くなりたい。<br>揺るがぬ力が欲しい。,……我想要变强。<br>想拥有无可动摇的力量。
5,ウーノ/乌诺,ふむ……<br>それは何の為に、と問うのは<br>今はよしておこうか。,嗯……<br>现在就先不问你是为了什么吧。
6,ウーノ/乌诺,だが一つだけ……<br>今、君が手にしているのは何だ？,但是有件事我要先问一下……<br>现在，你手上戴着的是什么？
7,シス/希斯,俺の手？<br>この<span class='scene-font-spword'>天星器</span>……<span class='scene-font-spword'>六崩拳</span>のことか。,我的手上？<br>这个<span class='scene-font-spword'>天星器</span>……<span class='scene-font-spword'>六崩拳</span>吗。
8,ウーノ/乌诺,確かに、目に見えるものはそうだね。<br>だがそれだけではないはずだ。,确实，看上去是那样的。<br>但是应该并不止那样。
9,シス/希斯,目に見えぬもの、ということか……,你是说，有看不到的东西吗……
10,ウーノ/乌诺,君のその手に、拳に、<br>身体にみなぎっているもの……<br>それに、もう気づいているだろう？,你也注意到了吧，<br>那充满着你的手，拳头，身体的东西……
11,シス/希斯,俺の……この……,我的……这个……
12,ウーノ/乌诺,これ以上は、口で語っていても<br>仕方がないね。<br>確かめてみるとしよう。,用说的也无济于事。<br>让我确认看看吧。
15,ウーノ/乌诺,さぁ、見せてもらおう。<br>いまの君に宿る、その力を！,来吧，让我看看。<br>现在寄宿在你身上的，那股力量！
info,,,scene_ult_chr133_q4_9_s10
